id,pscene_id,narrator_id,tayusub_id,tayu_description,sortorder
6070,1237,57,0,Shiro,6
6071,1237,59,,"Jirohichi, a beggar",7
6072,1237,58,,Roku,8
6073,1237,36,,"Kusuke, a beggar",9
6074,1237,5,,Sodehagi,10
6075,1237,54,,Naokata,11
6076,1238,53,0,,1
6077,1239,29,68,,1
6078,1240,68,29,Part 1,1
6079,1240,1,0,Part 2,2
6080,1241,9,63,Part 1,1
6081,1241,63,9,Part 2,2
6082,1242,62,0,,1
6083,2541,1,0,,1
6084,2542,9,0,,1
6085,2543,68,0,Ohatsu,1
6086,2543,129,0,Tokubei,2
6087,2543,35,0,,3
6088,2544,33,0,,1
6089,2547,63,0,,1
6090,2547,9,0,,2
6091,2546,66,0,,1
6092,2546,6,0,,2
6093,2549,2,0,Benkei,1
6094,2549,123,0,Togashi,2
6095,2549,63,0,Yoshitsune,3
6096,2549,129,0,"Ise, Suruga, Kataoka, Hitachibo",4
6097,2549,54,0,"Ise, Suruga, Kataoka, Hitachibo",5
6098,2549,55,0,Barrier Guards,6
6099,2550,9,0,,1
6100,2551,57,58,Benkei,1
6101,2551,62,60,Ushiwakamaru,2
6102,2551,160,156,,3
6103,2551,73,161,,4
6104,2552,0,0,,1
6105,2553,66,6,,1
6106,2554,0,0,,1
6107,2559,34,181,,1
6108,2560,34,181,,1
6109,2561,9,0,,1
6110,2561,54,0,,2
6111,2561,56,0,,3
6112,2561,36,0,,4
6113,2561,39,0,,5
6114,2561,73,0,,6
6115,2562,9,0,Yajirobei,1
6116,2562,68,0,Kitahachi,2
6117,2562,53,0,Priest,3
6118,2562,54,0,Father,4
6119,2562,58,0,Son,5
6120,2563,34,0,,1
6121,2567,62,36,,1
6122,2568,34,1,,1
6123,2569,57,58,,1
6124,2570,5,5,,1
6125,2570,56,57,,2
6126,2570,58,58,,3
6127,2570,60,60,,4
6128,2570,85,39,,5
6129,2570,73,73,,6
6130,2571,54,35,Naka [Part 1],1
6131,2571,68,53,Oku [Part 2],2
6132,2572,54,35,Naka [Part 1],1
6133,2572,68,53,Oku [Part 2],2
6134,2573,62,36,Production A (Chitosedayū through Dec. 16 and Tsumaidayū from Dec. 17),1
6135,2573,56,0,Production B,2
6136,2573,55,0,Production C,3
6137,2574,63,0,Production A,1
6138,2574,29,0,Production B,2
6139,2574,34,0,Production C,3
6140,2575,35,0,Production A Ohatsu,1
6141,2575,57,0,Production A Tokubei,2
6142,2575,39,0,Production A Tsure [narrative/assistant narrator],3
6143,2575,85,0,Production A Tsure [narrative/assistant narrator],4
6144,2575,53,0,Production B Ohatsu,5
6145,2575,54,0,Production B Tokubei,6
6146,2575,60,,Production B Tsure [narrative/assistant narrator],7
6147,2575,73,,Production B Tsure [narrative/assistant narrator],8
6148,2575,68,,Production C Ohatsu,9
6149,2575,5,,Production C Tokubei,10
6150,2575,58,,Production C Tsure [narrative/assistant narrator],11
6151,2575,39,,Production C Tsure [narrative/assistant narrator],12
6152,2576,85,0,,1
6153,2576,73,0,,2
6154,2576,39,0,,3
6155,2576,60,0,,4
6156,2576,36,0,,5
6157,2576,58,0,,6
6158,2576,57,,,7
6159,2577,53,0,Mitsuhide,1
6160,2577,5,0,Harunaga,2
6161,2577,55,0,Ranmaru,3
6162,2577,35,0,Jujiro,4
6163,2577,56,0,Naniwa-Chunagon Kanefuyu,5
6164,2578,62,0,Kuchi [Part 1],1
6165,2578,34,0,Oku [Part 2],2
6166,2579,54,0,Kuchi [Part 1],1
6167,2579,68,0,Oku [Part 2],2
6168,2580,99,0,[Kiri],1
6169,2581,63,0,Kuchi [Part 1],1
6170,2581,31,0,Oku [Part 2],2
6171,2582,29,0,Naka [Part 1],1
6172,2582,2,0,Kiri [Part 2],2
6173,2582,90,0,Kiri [Part 2]: Tsure [assistant player],3
6174,2583,9,0,,1
6175,2585,1,0,,1
6176,2586,6,0,,1
6177,2587,9,0,,1
6178,2587,99,0,[Kiri],2
6179,2588,68,0,Akoya,1
6180,2588,53,0,Shigetada,2
6181,2588,60,39,Iwanaga,3
6182,2588,39,60,Hanzawa,4
6183,2589,34,0,,1
6184,2590,53,0,,1
6185,2590,54,0,,2
6186,2591,57,0,Watonai,1
6187,2591,39,0,Ro Ikkan's wife,2
6188,2591,60,0,Taijin,3
6189,2591,37,0,Ro Ikkan,4
6190,2591,73,0,Beaters,5
6191,2592,181,0,,1
6192,2592,150,0,,2
6193,2592,99,0,,3
6194,2592,34,0,,4
6195,2593,63,0,,1
6196,2594,150,0,,1
6197,2595,34,0,,1
6198,2596,34,0,,1
6199,2597,5,0,Koshiji,1
6200,2597,55,0,Terutora,2
6201,2597,62,0,Karaginu,3
6202,2597,58,0,Naoe,4
6203,2597,37,0,Okatsu,5
6204,2597,160,0,Amakasu,6
6205,2597,161,,Kakizaki,7
6206,2598,99,0,,1
6207,2599,68,0,,1
6208,2600,54,0,Kuchi [Part 1],1
6209,2600,181,0,Oku [Part 2],2
6210,2601,53,0,,1
6211,2602,35,0,Koharu,1
6212,2602,56,0,Jihei,2
6213,2602,60,0,,3
6214,2602,156,0,,4
6215,2602,161,0,,5
6216,2614,62,0,Tayu,1
6217,2614,58,0,Saizo,2
6218,2614,73,0,Tsure [narrative/assistant narrator],3
6219,2614,156,0,Tsure [narrative/assistant narrator],4
6220,2614,161,0,Tsure [narrative/assistant narrator],5
6221,2614,169,182,Tsure [narrative/assistant narrator],6
6222,2603,5,0,Watonai,1
6223,2603,57,0,Komutsu,2
6224,2603,56,0,Ro Ikkan,3
6225,2603,60,0,Ro Ikkan's wife,4
6226,2603,39,0,Princess Sendan,5
6227,2604,5,0,Watonai,1
6228,2604,57,0,Komutsu,2
6229,2604,56,0,Ro Ikkan,3
6230,2604,60,0,Ro Ikkan's wife,4
6231,2604,39,0,Princess Sendan,5
6232,2605,37,0,Kuchi [Part 1],1
6233,2605,181,0,Oku [Part 2],2
6234,2606,35,0,,1
6235,2607,99,0,,1
6236,2608,34,0,,1
6237,2609,34,0,,1
6238,2610,9,0,,1
6239,2611,150,0,[Kiri],1
6240,2612,68,0,,1
6241,2613,54,0,,1
6242,2613,160,0,Tsure [narrative/assistant narrator],2
6243,2613,168,0,Tsure [narrative/assistant narrator],3
6244,2615,63,0,Otake,1
6245,2615,161,0,Zenbeh,2
6246,2615,168,0,Father sparrow,3
6247,2616,0,0,,1
6248,2617,35,0,Shirayuri,1
6249,2617,73,0,Kompei,2
6250,2617,182,0,Konzo,3
6251,2617,156,0,Ukon,4
6252,2617,169,0,Sakon,5
6253,2617,56,0,Byakuranni,6
6254,2618,68,0,,1
6255,2618,37,0,Tsure [narrative/assistant narrator],2
6256,2618,160,0,Tsure [narrative/assistant narrator],3
6257,2620,5,0,Kinugawa,1
6258,2620,57,0,Kasane,2
6259,2620,58,0,Sabu,3
6260,2620,161,0,Takao's ghost/Buddhist devotees,4
6261,2620,169,0,Buddhist devotees,5
6262,2621,54,0,Naka [Part 1],1
6263,2621,150,0,Oku [Part 2],2
6264,2622,60,0,Naka [Part 1],1
6265,2622,34,0,Kiri [Part 2],2
6266,2623,181,0,,1
6267,2624,99,0,,1
6268,2625,9,0,Ohatsu,1
6269,2625,62,0,Tokubei,2
6270,2625,39,0,,3
6271,2625,160,0,,4
6272,2619,68,0,,1
6273,2619,37,0,Tsure [narrative/assistant narrator],2
6274,2619,160,0,Tsure [narrative/assistant narrator],3
6275,2626,56,0,Sakuramaru,1
6276,2626,39,0,"Yae, Sakuramaru's wife",2
6277,2626,156,0,Matsuomaru,3
6278,2626,160,0,Umeomaru,4
6279,2626,73,0,Kiyotsura,5
6280,2626,182,0,Prince Tokiyo,6
6281,2626,169,,Kariya,7
6282,2627,58,0,Kuchi [Part 1],1
6283,2627,68,0,Kiri [Part 2],2
6284,2628,60,0,,1
6285,2629,9,0,,1
6286,2630,35,0,,1
6287,2631,34,0,,1
6288,2632,57,0,Matsuomaru,1
6289,2632,62,0,Umeomaru,2
6290,2632,161,0,Sakuramaru,3
6291,2632,168,0,Sugiomaru,4
6292,2632,58,0,"Shihei, Minister of the Left",5
6293,2633,5,0,,1
6294,2634,62,0,,1
6295,2635,99,0,[Kiri],1
6296,2636,181,0,,1
6297,2637,37,0,,1
6298,2638,150,0,Kiri [Part 1],1
6299,2638,54,0,Ato [Part 2],2
6300,2639,68,0,,1
6301,2640,60,0,,1
6302,2641,1,0,,1
6303,2641,68,0,,2
6304,2642,33,0,Akoya,1
6305,2642,1,0,Shigetada,2
6306,2642,63,0,Iwanaga,3
6307,2642,5,0,Hanzawa,4
6308,2643,5,0,Naka [Part 1],1
6309,2643,150,0,Kiri [Part 2],2
6310,2644,37,0,Kiyohime,1
6311,2644,60,0,Boatman,2
6312,2644,73,0,Tsure [narrative/assistant narrator],3
6313,2645,63,0,Mae [Part 1],1
6314,2645,99,0,Kiri [Part 2],2
6315,2646,35,0,Shizuka-Gozen,1
6316,2646,54,0,"Tadanobu Sato, in fact Fox Tadanobu",2
6317,2646,37,0,Tsure [narrative/assistant narrator],3
6318,2647,66,0,Tarokaja,1
6319,2647,29,0,Warlord,2
6320,2647,5,0,Beautiful woman,3
6321,2647,6,0,Ugly woman,4
6322,2648,2,0,,1
6323,2649,2,0,,1
6324,2651,5,0,Part 1,1
6325,2651,6,0,Part 2,2
6326,2651,63,0,"Part 2, narrative",3
6327,2651,53,0,"Part 2, narrative",4
6328,2652,31,0,,1
6329,2653,1,0,,1
6330,2654,29,0,,1
6331,2654,54,0,Tsure [assistant narrator],2
6332,2655,33,0,,1
6333,2656,9,0,,1
6334,2657,68,0,Part 1,1
6335,2657,34,0,Part 2,2
6336,2658,66,0,,1
6337,2659,66,6,,1
6338,2660,99,0,,1
6339,2660,9,0,,2
6340,2661,5,0,Watonai,1
6341,2661,56,0,Komutsu,2
6342,2661,62,58,Ro Ikkan,3
6343,2661,60,39,Ro Ikkan's wife,4
6344,2661,73,37,Princess Sendan,5
6345,2662,5,0,Watonai,1
6346,2662,56,0,Komutsu,2
6347,2662,62,58,Ro Ikkan,3
6348,2662,60,39,Ro Ikkan's wife,4
6349,2662,73,37,Princess Sendan,5
6350,2663,156,160,Kuchi [Part 1],1
6351,2663,35,0,Oku [Part 2],2
6352,2664,68,0,,1
6353,2665,9,0,Mae [Part 1],1
6354,2665,54,55,Ato [Part 2],2
6355,2666,53,0,,1
6356,2666,2,0,,2
6357,2667,53,0,,1
6358,2667,2,0,,2
6359,2671,129,63,Part 1,1
6360,2671,29,9,Part 2,2
6361,2672,129,63,Part 1,1
6362,2672,29,9,Part 2,2
6363,2673,1,0,,1
6364,2674,9,0,,1
6365,2675,68,0,Ohatsu,1
6366,2675,129,0,Tokubei,2
6367,2675,35,0,,3
6368,2676,35,0,,1
6369,2677,1,0,,1
6370,2678,55,0,[Naka],1
6371,2679,68,0,[Oku],1
